mineral_index,Mineral Name,Derived Strunz Top-Level,Structural Groupname,Crystal Systems,MDS 1,MDS 2,MDS 3
259,Ardaite,02,Madocite,monoclinic,0.6553826678027677,-0.009799947404864971,-0.028630219763331
260,Ardealite,08,Gypsum,monoclinic,-0.2561744750017721,-0.24023479552966534,0.015605445769045087
261,Ardennite-(As),09,Ardennite,orthorhombic,-0.20623716849964335,-0.18099387136543932,0.1589078745481317
262,Ardennite-(V),09,Ardennite,orthorhombic,0.584984953030848,-0.13353570378439417,0.03850760610474635
263,Arfvedsonite,09,Amphibole,monoclinic,0.5817361648066451,-0.09215114238594,0.04778988538815111
264,Argandite,08,Allactite,monoclinic,-0.22907394361570277,-0.17006574023869198,0.326523423906512
265,Argentobaumhauerite,02,Sartorite,"monoclinic, triclinic",0.6596250251877431,0.0046451064572411195,-0.02441400536665081
266,Argentodufrénoysite,02,Sartorite,triclinic,0.6556408298988002,-0.0019248478704419923,-0.05149043465974112
267,Argentojarosite,07,Alunite-Alunite,hexagonal,-0.2135411736725682,-0.2583691597888361,-0.24160175705379297
268,Argentoliveingite,02,Sartorite,triclinic,0.653251068989257,0.0007352836614659599,-0.054433183255063605
269,Argentopearceite,02,Polybasite,hexagonal,0.6932747011381687,-0.03697036628522088,0.010067052325464523
270,Argentopentlandite,02,Pentlandite,cubic,0.6159223771848867,0.000493063029923595,0.020485951847319078
271,Argentopolybasite,02,Polybasite,"hexagonal, monoclinic",0.6931231130033837,-0.045362695704549996,0.012280099216417312
272,Argentopyrite,02,Cubanite,monoclinic,0.6303353969987865,-0.019554667824856223,0.03340607241387926
273,Argentotennantite-(Fe),02,Tetrahedrite,cubic,0.6733414312494208,-0.0356615562735036,0.007995161604822556
274,Argentotennantite-(Zn),02,Tetrahedrite,cubic,0.676995976836701,-0.02935363150609746,0.011157577822722278
275,Argentotetrahedrite-(Cd),02,Tetrahedrite,cubic,0.6749644136829476,-0.040285927951558206,0.01660797205318913
276,Argentotetrahedrite-(Fe),02,Tetrahedrite,cubic,0.6719146556709326,-0.04508683255273509,0.0147450200084469
277,Argentotetrahedrite-(Hg),02,Tetrahedrite,cubic,0.6830936331071142,-0.04464884266512548,0.006668771109697092
278,Argentotetrahedrite-(Zn),02,Tetrahedrite,cubic,0.674775144855177,-0.040239538106323455,0.01667901063581846
279,Argesite,02,Not in a structural group,hexagonal,0.6281002315482124,-0.030578957092096896,0.01431520269544605
280,Argutite,04,Rutile,tetragonal,0.6530507641516291,-0.0645379303049097,0.0053209452223379
281,Argyrodite,02,Argyrodite,orthorhombic,0.6938654733595624,-0.04984921564089427,0.012223200170298045
282,Arhbarite,08,Gilmarite,triclinic,-0.22822900850101902,-0.19076182720950158,0.31214303562846857
283,Ariegilatite,09,Arctite,hexagonal,-0.21915089186551312,-0.048773243820101723,0.14048600856296045
284,Arisite-(Ce),05,Arisite,hexagonal,-0.19616540803547394,-0.060237964569110396,-0.04745271059741926
285,Arisite-(La),05,Arisite,hexagonal,-0.195895720413742,-0.06052997400145028,-0.04825672729705033
286,Aristarainite,06,Not in a structural group,monoclinic,0.5975530767338828,-0.16476323264658452,0.03824017950222368
287,Armalcolite,04,Pseudobrookite,orthorhombic,0.6278073537987574,-0.06774648807866643,0.06088099242388053
288,Armangite,05,Not in a structural group,hexagonal,-0.18736635434514803,-0.15822520292588108,-0.034163328276826374
289,Armbrusterite,09,Not in a structural group,monoclinic,0.5910464209581481,-0.12206555487668831,0.052723526902663215
290,Armellinoite-(Ce),08,Pottsite,tetragonal,-0.34493386037413915,0.3310756061677305,0.30140230846043486
291,Armenite,09,Milarite,orthorhombic,0.6039287131041782,-0.06666542753578235,0.006709996828498776
292,Armstrongite,09,Not in a structural group,monoclinic,0.6317893408609079,-0.060784094993803495,0.03547666722623383
293,Arrheniusite-(Ce),09,Okanoganite,hexagonal,-0.19890845380978547,-0.08919543184228888,0.09946676899155987
294,Arrojadite-(BaNa),08,Arrojadite,monoclinic,-0.2349217541951321,-0.1363958682061011,0.32755709876660855
295,Arrojadite-(KFe),08,Arrojadite,monoclinic,-0.23585433404685746,-0.1344114869721418,0.32710810448874905
296,Arrojadite-(KNa),08,Arrojadite,monoclinic,-0.23375406164384588,-0.13674425145933788,0.3277861682332059
297,Arrojadite-(PbFe),08,Arrojadite,monoclinic,-0.23708777159025823,-0.13336103446957215,0.32286519045854184
298,Arrojadite-(SrFe),08,Arrojadite,monoclinic,-0.2372593516637023,-0.13317047293022516,0.32630374440553955
299,Arsenatrotitanite,08,Titanite,monoclinic,-0.21650943648506701,-0.1323138779597689,0.3608303633414305
300,Arsenbrackebuschite,08,Brackebuschite,monoclinic,-0.21383871254653397,-0.1566730065047394,0.31623670781464513
301,Arsendescloizite,08,Conichalcite,orthorhombic,-0.2293582305235747,-0.16163660231757068,0.3085061799431361
302,Arsenic,01,Arsenic,hexagonal,0.79995188991734,0.13111271635213387,-0.03423046661291842
303,Arseniopleite,08,Alluaudite,monoclinic,-0.34110844930219375,0.33582725651998135,0.3029085359620168
304,Arseniosiderite,08,Arseniosiderite,monoclinic,-0.2443608224270821,-0.12014472880174283,0.3419430481204958
305,Arsenmarcobaldiite,02,Geocronite,triclinic,0.651687897779162,-0.015733023422611996,-0.04327689893702936
306,Arsenmedaite,09,Medaite,monoclinic,0.6071191225903828,-0.043542401485283905,0.035345161311812937
307,Arsenobenauite,08,Alunite,hexagonal,-0.2256045852792942,-0.19480327905706976,0.31789267732994675
308,Arsenoclasite,08,Arsenoclasite,orthorhombic,-0.23243574680666115,-0.1608816080807305,0.33059791935276706
309,Arsenocrandallite,08,Alunite-Crandallite,hexagonal,-0.22358195097461786,-0.20409591391760443,0.3078752506564443
310,Arsenoflorencite-(Ce),08,Alunite-Crandallite,hexagonal,-0.224704046247093,-0.19272004839914184,0.3216025787526116
311,Arsenoflorencite-(La),08,Alunite-Crandallite,hexagonal,-0.22461417889680846,-0.19275012714148296,0.3214422278078425
312,Arsenogoldfieldite,02,Tetrahedrite,cubic,0.6871151351188379,-0.050721076881107566,-0.017249475107616465
313,Arsenogorceixite,08,Alunite-Crandallite,hexagonal,-0.22292480874309645,-0.20423976396543042,0.3084879159754158
314,Arsenogoyazite,08,Alunite-Crandallite,hexagonal,-0.22313356805977558,-0.204103240275661,0.30821761488731064
315,Arsenohauchecornite,02,Hauchecornite,tetragonal,0.6272877529805585,0.019690317975930096,0.03045020933758967
316,Arsenohopeite,08,Hopeite,orthorhombic,-0.3692979028966964,0.3574224198235734,0.29683932837442056
317,Arsenolamprite,01,Arsenolamprite,orthorhombic,0.8002561154494401,0.13234619650539622,-0.03413049792306897
318,Arsenolite,04,Arsenolite,cubic,0.7827458221025254,0.0009795702909401946,-0.021276159408581293
319,Arsenopalladinite,02,Stillwaterite,triclinic,0.6853634154531254,0.10012376826406656,-0.004609379176383372
320,Arsenopyrite,02,Arsenopyrite,"triclinic, monoclinic",0.6332235168357749,0.05996815475050551,0.035031828357439496
321,Arsenosabugalite,08,Meta-autunite,triclinic,-0.2543821308711877,-0.24268456284963372,0.35904033159427723
322,Arsenotučekite,02,Hauchecornite,tetragonal,0.6287053660015377,0.019094314023814393,0.03104768704211771
323,Arsenoústalečite,02,Tetrahedrite,cubic,0.686446019818755,-0.05059607241911532,-0.017208002109399743
324,Arsenovanmeersscheite,08,,orthorhombic,-0.2453893891915096,-0.2513628328193799,0.34516712905242547
325,Arsenoveszelyite,08,Veszelyite,monoclinic,-0.2369041464861949,-0.20435501655858473,0.3175064541569109
326,Arsenowagnerite,08,Wagnerite,monoclinic,-0.2572377564804046,0.04502102516735037,0.33172673092112576
327,Arsenquatrandorite,02,Lillianite,monoclinic,0.6757591744186796,-0.01915638975677402,0.005483672767378562
328,Arsentsumebite,08,Brackebuschite,monoclinic,-0.24145758983075882,-0.20905055867490427,-0.0028255321387148378
329,Arsenudinaite,08,Jeffbenite,tetragonal,-0.33217157625461224,0.34320971306222753,0.2999805049293963
330,Arsenuranospathite,08,,"orthorhombic, tetragonal",-0.25781972866210323,-0.2088411015207547,0.35866087471957836
331,Arsenuranylite,08,Phosphuranylite,orthorhombic,-0.25276617206498364,-0.2525845733717749,0.34899805062814715
332,Arsiccioite,02,Routhierite,tetragonal,0.6797241373376163,-0.021213775657016206,-0.004387639130792242
333,Arsmirandite,08,Arsmirandite,monoclinic,-0.22990202235696766,-0.0993681511472989,0.31359437978875404
334,Arthurite,08,Arthurite,monoclinic,-0.2424479738459897,-0.1953467078780558,0.3239319866344553
335,Artinite,05,Artinite,monoclinic,-0.19053592065145655,-0.25692286706389506,-0.017367607124467506
336,Artroeite,03,,triclinic,0.6016243863824148,-0.10368575544448216,-0.0007944188963306589
337,Artsmithite,08,,monoclinic,-0.22381320064703397,-0.1754972311869893,0.3449184402163622
338,Arupite,08,Vivianite,monoclinic,-0.37665628804819357,0.35425335519539436,0.30922511530822383
339,Arzamastsevite,09,Edingtonite,tetragonal,0.5930735459488734,-0.12682915783884047,0.031204948901165146
340,Arzrunite,07,,,-0.23883493905737518,-0.21562481324383428,-0.3029057574059202
341,Asagiite,07,Ktenasite,monoclinic,-0.2312332287584557,-0.2936015579071273,-0.2687067989458377
342,Asbecasite,09,Not in a structural group,hexagonal,0.6175782292492796,-0.02500263990958194,0.0275650491498416
343,Asbolane,04,Not in a structural group,hexagonal,0.5825626004470545,-0.15324599045213044,0.052962698191748855
344,Aschamalmite,02,Lillianite,"monoclinic, orthorhombic",0.6481777780074149,-0.022098152044886375,-0.04259326714909836
345,Åsgruvanite-(Ce),09,Not in a structural group,hexagonal,-0.23376700574898643,-0.0714330346189288,0.1905048922978401
346,Ashburtonite,09,Cerchiaraite,tetragonal,-0.1749397093417201,-0.25389455917540654,-0.0667273822871611
347,Ashcroftine-(Y),09,Not in a structural group,tetragonal,-0.18229901952312305,-0.2142948687918273,-0.03774992559658629
348,Ashoverite,04,,tetragonal,0.5908653070452048,-0.15919287916268327,0.043119294700084944
349,Asimowite,09,Wadsleyite,orthorhombic,-0.30081638472027816,0.3704464773336053,-0.04146332945639969
350,Asisite,09,Asisite,tetragonal,0.028605834445944826,0.06539393208146502,-0.09399748503136614
351,Åskagenite-(Nd),09,Epidote,monoclinic,-0.16831556671763204,-0.12091784677969733,0.031176426067173812
352,Aspedamite,04,Menezesite,cubic,0.6115353278609702,-0.1729585786593685,0.04979871725447303
353,Aspidolite,09,"Mica, Clay","monoclinic, triclinic",0.5685165148503057,-0.10546232351027002,0.05501493500759426
354,Asselbornite,08,,cubic,-0.24127283718284132,-0.23118304659116495,0.3380875246063315
355,Astrocyanite-(Ce),05,,hexagonal,-0.18007955715549523,-0.2788529319526105,-0.0442450666146659
356,Astrophyllite,09,Astrophyllite-Astrophyllite,triclinic,0.5880171863367913,-0.11178434617519548,0.05019452040923611
357,Atacamite,03,Atacamite,orthorhombic,0.6046270171399377,-0.16046726286493415,0.005770334690450168
358,Atelestite,08,Atelestite,monoclinic,-0.22317561727821672,-0.15139141569831058,0.34413837985666496
359,Atelisite-(Y),09,Zircon,tetragonal,0.6071549285461505,-0.15707287203702436,0.030698643333756423
360,Atencioite,08,Roscherite,triclinic,-0.2507903055087345,-0.18028999249576425,0.3353030196180281
361,Athabascaite,02,,orthorhombic,0.6535625332862378,-0.03174267782490185,-0.01575777737308003
362,Atheneite,02,Barringerite,hexagonal,0.6848720225155681,0.10091055806718,-0.0046158404810471634
363,Atlasovite,07,,tetragonal,-0.2157076603593352,-0.183361997790062,-0.2942497324911734
364,Atokite,01,"Auricupride, Perovskite",cubic,0.6315616458486099,0.5232528654466293,-0.054542413081247874
365,Attakolite,09,,monoclinic,-0.22329669852990044,-0.19173765222028227,0.2740807874137905
366,Attikaite,08,,orthorhombic,-0.23709989070485632,-0.19930593570505825,0.3152458798151875
367,Aubertite,07,Aubertite,triclinic,-0.26028230922491186,-0.12013569988715593,-0.33792134282383
368,Auerbakhite,02,,orthorhombic,0.6627403303480003,-0.008535537886731257,0.01737731086128196
369,Augelite,08,,monoclinic,-0.22414391441474024,-0.19148436862357537,0.32004647605353276
370,Augite,09,Pyroxene,monoclinic,0.5806695681342403,-0.01801703923147664,0.03457858290341979
371,Auriacusite,08,Andalusite,orthorhombic,-0.22935497396476615,-0.11056725780860858,0.3086637711181551
372,Aurichalcite,05,,monoclinic,-0.1761463405919216,-0.24421695527223014,-0.04093871024425079
373,Auricupride,01,"Auricupride, Perovskite",cubic,0.6217572619991949,0.5112875958216633,-0.06954940638329019
374,Aurihydrargyrumite,01,,hexagonal,0.6253595136930218,0.5211039468398472,-0.05487421329322415
375,Aurivilliusite,03,,monoclinic,0.6676279996444446,-0.014997714147453689,-0.007821397882541228
376,Auropearceite,02,Polybasite,hexagonal,0.6962907891847294,-0.03808600703584326,0.00911911041968041
377,Auropolybasite,02,Polybasite,hexagonal,0.6924627733561618,-0.045935430877709016,0.012005461684100549
378,Aurorite,04,,hexagonal,0.6318363913355248,-0.05785867975863017,0.050786737871546826
379,Auroselenide,02,,monoclinic,0.6616142606571725,-0.028295648209369237,0.0009148513103636562
380,Aurostibite,02,Pyrite,cubic,0.6319125486892484,0.5272310735866791,-0.0552269957239132
381,Austinite,08,Conichalcite,orthorhombic,-0.23247834692192992,-0.1607690696310123,0.3274398454112647
382,Autunite,08,Autunite,orthorhombic,-0.22808970556220803,-0.20409493148478447,0.336381065842473
383,Avdoninite,03,,monoclinic,0.6084224097975842,-0.09723989801852742,0.0013512394021501072
384,Averievite,08,,hexagonal,-0.24069279516733594,-0.06810209819950792,0.2924108340733541
385,Avicennite,04,Bixbyite,cubic,0.6688369991979694,-0.06030217858734892,0.008720690018173551
386,Avogadrite,03,Baryte,orthorhombic,0.6424025048019923,0.08738136210073438,0.005578026269750531
387,Awaruite,01,"Auricupride, Perovskite",cubic,0.5855687671872326,0.533364385011787,-0.0255821045965857
388,Axelite,08,Not in a structural group,tetragonal,-0.25132288125321534,-0.011882786836359242,0.3192707856351654
389,Axinite-(Fe),09,Axinite,triclinic,0.5833497323930638,-0.0915928228439295,0.02570207932291953
390,Axinite-(Mg),09,Axinite,triclinic,0.5810227408172184,-0.0833211752381964,0.029117218698730706
391,Axinite-(Mn),09,Axinite,triclinic,0.5854135905013913,-0.09013762740719128,0.029667379367961266
392,Azoproite,06,Ludwigite,orthorhombic,-0.1466560510604185,-0.12396482092385297,0.01411322871169577
393,Azurite,05,Not in a structural group,monoclinic,-0.17409088890141156,-0.26123659444712677,-0.0637914279081279
394,Babánekite,08,Vivianite,monoclinic,-0.36871026413332136,0.3280748319069104,0.26776881265634106
395,Babefphite,08,,"tetragonal, orthorhombic, triclinic",-0.255005367963892,0.01746219524004073,0.3360559462183943
396,Babingtonite,09,Rhodonite,triclinic,0.5783009010653364,-0.08857406394724851,0.04019754021059399
397,Babkinite,02,Tetradymite,hexagonal,0.6537131734927888,-0.020369020831942863,-0.018805928979901777
398,Babunaite-(Nd),08,Scheelite,tetragonal,-0.3198401183685937,0.355673794741287,0.3012559104361333
399,Bacaferrite,04,Not in a structural group,hexagonal,0.5921406540729395,-0.048004552859955,0.046218400453899286
400,Backite,07,Backite,hexagonal,-0.15271240705576264,-0.046469658683960434,-0.3870154879448892
401,Badakhshanite-(Y),09,Perettiite,orthorhombic,0.6063918180155763,-0.021037165151078265,0.03559451956920904
402,Badalovite,08,Alluaudite,monoclinic,-0.334853027962318,0.32186450483906553,0.304897051120678
403,Baddeleyite,04,Baddeleyite,"monoclinic, orthorhombic",0.6783652783410187,-0.08102415530758098,0.040302275940013996
404,Badengzhuite,01,,hexagonal,0.6778775213697632,0.10371726088375326,0.010077269400347274
405,Bafertisite,09,Seidozerite-Bafertisite,"orthorhombic, monoclinic",0.593258718408401,-0.09785453719299514,0.04933344236660857
406,Baghdadite,09,Wöhlerite,monoclinic,0.6168270178707674,-0.045745451034964316,0.03019344013892712
407,Bahariyaite,04,Baryte,orthorhombic,0.6001753915825285,-0.04366036175629872,0.04507087987305045
408,Bahianite,04,,monoclinic,0.6194415107272426,-0.13898432957729562,0.025162012788154643
409,Baiamareite,02,Lillianite,monoclinic,0.6552858669279573,-0.026811397938937533,-0.004096039329900091
410,Baileychlore,09,"Chlorite, Clay","monoclinic, triclinic",0.5799872042151836,-0.10092635415871784,0.036716164703373064
411,Bainbridgeite-(NdCe),05,Mckelveyite,triclinic,-0.29398636810144685,0.2602249926912873,-0.08701580987249491
412,Bainbridgeite-(YCe),05,Mckelveyite,triclinic,-0.2939859494527649,0.2601309922695206,-0.0867903889672728
413,Bairdite,07,Not in a structural group,monoclinic,-0.2217415483894713,-0.247142197864771,-0.2991171555021226
414,Bakakinite,04,Anastasenkoite,triclinic,0.6121849135699617,-0.021254584075678314,0.011075739631397878
415,Bakhchisaraitsevite,08,,monoclinic,-0.35383442117294506,0.31895617202288634,0.31184709699004654
416,Baksanite,02,Tetradymite,hexagonal,0.6595096830696501,-0.012639587125345247,-0.0005346219166408386
417,Balangeroite,09,,"orthorhombic, monoclinic, triclinic",0.5671155513998776,-0.1214713644441021,0.051702409295649204
418,Balestraite,09,Mica,monoclinic,0.628229929316738,-0.03747757468589627,0.01928614707319211
419,Balićžunićite,07,,triclinic,-0.20749391982996182,-0.1649246801007078,-0.294173986391558
420,Balipholite,09,Carpholite,orthorhombic,0.5815766037099488,-0.15951290624096215,0.03966951901773007
421,Balkanite,02,,"orthorhombic, monoclinic",0.6565272582774361,-0.030947805925992743,-0.009357981093752516
422,Balliranoite,09,"Cancrinite, Cancrinite-sodalite",hexagonal,-0.17041496216730856,-0.18142987413347086,-0.04152165664420136
423,Balyakinite,04,,orthorhombic,-0.3175776191923229,0.27173701032383213,-0.4209003870532547
424,Bambollaite,02,,tetragonal,0.6536269623524564,-0.03174052968099608,-0.01576686090407089
425,Bamfordite,07,,triclinic,0.595629043831594,-0.1641615013912619,0.039877821239028874
426,Banalsite,09,,orthorhombic,0.5999602380581346,-0.0633603069031944,0.022769315373692055
