source_index,target_index,neighbor_rank,distance,relationship_category,relationship_description,raw_anion_group,raw_cations,raw_extra_anions,raw_hydration,raw_structural_water,raw_structure,weighted_anion_group,weighted_cations,weighted_extra_anions,weighted_hydration,weighted_structural_water,weighted_structure
0,4470,1,0.09337499737739563,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.2375,0.0,0.0,0.0,0.75,0.0,0.078375,0.0,0.0,0.0,0.015
0,5171,2,0.09337499737739563,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.23749999999999993,0.0,0.0,0.0,0.75,0.0,0.07837499999999999,0.0,0.0,0.0,0.015
0,2466,3,0.09337499737739563,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.2375,0.0,0.0,0.0,0.75,0.0,0.078375,0.0,0.0,0.0,0.015
0,5977,4,0.12472499907016754,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.33249999999999996,0.0,0.0,0.0,0.75,0.0,0.10972499999999999,0.0,0.0,0.0,0.015
0,2218,5,0.1563919186592102,multiple_substitutions,More than one compositional component differs materially.,0.0,0.39583333333333326,0.0,0.21533827903669653,0.0,0.75,0.0,0.130625,0.0,0.010766913951834827,0.0,0.015
0,2219,6,0.1563919186592102,multiple_substitutions,More than one compositional component differs materially.,0.0,0.39583333333333326,0.0,0.21533827903669653,0.0,0.75,0.0,0.130625,0.0,0.010766913951834827,0.0,0.015
0,2217,7,0.161891907453537,multiple_substitutions,More than one compositional component differs materially.,0.0,0.4124999999999999,0.0,0.0,0.21533827903669653,0.75,0.0,0.13612499999999997,0.0,0.0,0.010766913951834827,0.015
0,1332,8,0.1717499941587448,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.475,0.0,0.0,0.0,0.75,0.0,0.15675,0.0,0.0,0.0,0.015
0,5059,9,0.1717499941587448,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.475,0.0,0.0,0.0,0.75,0.0,0.15675,0.0,0.0,0.0,0.015
0,2177,10,0.1717499941587448,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.475,0.0,0.0,0.0,0.75,0.0,0.15675,0.0,0.0,0.0,0.015
1,952,1,0.15118207037448883,compositional_subset,One parsed formula feature set is a strict subset of the other.,0.0,0.3283333333333333,0.0,0.21533827903669653,0.3413030972429927,0.75,0.0,0.10835,0.0,0.010766913951834827,0.017065154862149635,0.015
1,5281,2,0.15891873836517334,compositional_subset,One parsed formula feature set is a strict subset of the other.,0.0,0.35177777777777763,0.0,0.21533827903669653,0.3413030972429927,0.75,0.0,0.11608666666666663,0.0,0.010766913951834827,0.017065154862149635,0.015
1,6134,3,0.16331873834133148,multiple_substitutions,More than one compositional component differs materially.,0.0,0.36511111111111094,0.0,0.21533827903669653,0.3413030972429927,0.75,0.0,0.12048666666666662,0.0,0.010766913951834827,0.017065154862149635,0.015
1,119,4,0.16779206693172455,multiple_substitutions,More than one compositional component differs materially.,0.0,0.3786666666666665,0.0,0.21533827903669653,0.3413030972429927,0.75,0.0,0.12495999999999995,0.0,0.010766913951834827,0.017065154862149635,0.015
1,4639,5,0.17446540296077728,compositional_subset,One parsed formula feature set is a strict subset of the other.,0.0,0.39888888888888874,0.0,0.21533827903669653,0.3413030972429927,0.75,0.0,0.1316333333333333,0.0,0.010766913951834827,0.017065154862149635,0.015
1,6058,6,0.17727315425872803,multiple_substitutions,More than one compositional component differs materially.,0.0,0.321033591731266,0.2375,0.21533827903669653,0.3413030972429927,0.75,0.0,0.10594108527131778,0.028499999999999998,0.010766913951834827,0.017065154862149635,0.015
1,2314,7,0.18517790734767914,multiple_substitutions,More than one compositional component differs materially.,0.0,0.3968055555555555,0.09499999999999997,0.21533827903669653,0.3413030972429927,0.75,0.0,0.13094583333333332,0.011399999999999997,0.010766913951834827,0.017065154862149635,0.015
1,2642,8,0.1935320645570755,multiple_substitutions,More than one compositional component differs materially.,0.0,0.45666666666666655,0.0,0.21533827903669653,0.3413030972429927,0.75,0.0,0.15069999999999997,0.0,0.010766913951834827,0.017065154862149635,0.015
1,1222,9,0.19403387606143951,multiple_substitutions,More than one compositional component differs materially.,0.0,0.35333333333333317,0.21590909090909088,0.3891926985243873,0.3413030972429927,0.75,0.0,0.11659999999999995,0.025909090909090906,0.01945963492621937,0.017065154862149635,0.015
1,4791,10,0.19696956872940063,multiple_substitutions,More than one compositional component differs materially.,0.0,0.4670833333333332,0.0,0.21533827903669653,0.3413030972429927,0.75,0.0,0.15413749999999996,0.0,0.010766913951834827,0.017065154862149635,0.015
2,5124,1,0.037528570741415024,compositional_subset,One parsed formula feature set is a strict subset of the other.,0.0,0.02878787878787876,0.10857142857142857,0.0,0.0,0.75,0.0,0.009499999999999991,0.013028571428571428,0.0,0.0,0.015
2,701,2,0.037528570741415024,compositional_subset,One parsed formula feature set is a strict subset of the other.,0.0,0.02878787878787876,0.10857142857142857,0.0,0.0,0.75,0.0,0.009499999999999991,0.013028571428571428,0.0,0.0,0.015
2,1806,3,0.037528570741415024,compositional_subset,One parsed formula feature set is a strict subset of the other.,0.0,0.02878787878787876,0.10857142857142857,0.0,0.0,0.75,0.0,0.009499999999999991,0.013028571428571428,0.0,0.0,0.015
2,1616,4,0.037528570741415024,compositional_subset,One parsed formula feature set is a strict subset of the other.,0.0,0.02878787878787876,0.10857142857142857,0.0,0.0,0.75,0.0,0.009499999999999991,0.013028571428571428,0.0,0.0,0.015
2,2970,5,0.037528570741415024,compositional_subset,One parsed formula feature set is a strict subset of the other.,0.0,0.02878787878787876,0.10857142857142857,0.0,0.0,0.75,0.0,0.009499999999999991,0.013028571428571428,0.0,0.0,0.015
2,2397,6,0.037528570741415024,compositional_subset,One parsed formula feature set is a strict subset of the other.,0.0,0.02878787878787876,0.10857142857142857,0.0,0.0,0.75,0.0,0.009499999999999991,0.013028571428571428,0.0,0.0,0.015
2,903,7,0.037528570741415024,compositional_subset,One parsed formula feature set is a strict subset of the other.,0.0,0.02878787878787876,0.10857142857142857,0.0,0.0,0.75,0.0,0.009499999999999991,0.013028571428571428,0.0,0.0,0.015
2,1942,8,0.037528570741415024,compositional_subset,One parsed formula feature set is a strict subset of the other.,0.0,0.02878787878787876,0.10857142857142857,0.0,0.0,0.75,0.0,0.009499999999999991,0.013028571428571428,0.0,0.0,0.015
2,4692,9,0.037528570741415024,compositional_subset,One parsed formula feature set is a strict subset of the other.,0.0,0.02878787878787876,0.10857142857142857,0.0,0.0,0.75,0.0,0.009499999999999991,0.013028571428571428,0.0,0.0,0.015
2,2533,10,0.037528570741415024,compositional_subset,One parsed formula feature set is a strict subset of the other.,0.0,0.02878787878787876,0.10857142857142857,0.0,0.0,0.75,0.0,0.009499999999999991,0.013028571428571428,0.0,0.0,0.015
3,5857,1,0.3356941044330597,multiple_substitutions,More than one compositional component differs materially.,0.341578947368421,0.475,0.0,0.3413030972429927,0.0,0.75,0.14687894736842103,0.15675,0.0,0.017065154862149635,0.0,0.015
3,1363,2,0.3405699133872986,multiple_substitutions,More than one compositional component differs materially.,0.341578947368421,0.40714285714285714,0.19,0.43067655807339306,0.0,0.75,0.14687894736842103,0.13435714285714287,0.0228,0.021533827903669655,0.0,0.015
3,2667,3,0.35206735134124756,multiple_substitutions,More than one compositional component differs materially.,0.559578947368421,0.2270138888888889,0.0,0.43067655807339306,0.0,0.75,0.24061894736842102,0.07491458333333334,0.0,0.021533827903669655,0.0,0.015
3,3684,4,0.3647504448890686,multiple_substitutions,More than one compositional component differs materially.,0.5828571428571427,0.16218749999999998,0.38,0.0,0.0,0.75,0.25062857142857137,0.053521875,0.0456,0.0,0.0,0.015
3,931,5,0.3740144670009613,multiple_substitutions,More than one compositional component differs materially.,0.6257894736842105,0.2725,0.0,0.0,0.0,0.75,0.2690894736842105,0.089925,0.0,0.0,0.0,0.015
3,4393,6,0.3810664415359497,multiple_substitutions,More than one compositional component differs materially.,0.341578947368421,0.11875,1.5,0.0,0.0,0.75,0.14687894736842103,0.0391875,0.18,0.0,0.0,0.015
3,2705,7,0.3880610167980194,multiple_substitutions,More than one compositional component differs materially.,0.36157894736842083,0.575,0.0,0.5566413762796892,0.0,0.75,0.15547894736842097,0.18975,0.0,0.027832068813984465,0.0,0.015
3,5671,8,0.3980187475681305,multiple_substitutions,More than one compositional component differs materially.,0.5899999999999999,0.391875,0.0,0.0,0.0,0.75,0.2536999999999999,0.12931875,0.0,0.0,0.0,0.015
3,3841,9,0.4048842191696167,multiple_substitutions,More than one compositional component differs materially.,0.6636842105263157,0.31666666666666665,0.0,0.0,0.0,0.75,0.28538421052631574,0.1045,0.0,0.0,0.0,0.015
3,4668,10,0.41007500886917114,multiple_substitutions,More than one compositional component differs materially.,0.4274999999999999,0.5249999999999999,0.31666666666666665,0.0,0.0,0.75,0.18382499999999993,0.17325,0.038,0.0,0.0,0.015
4,3894,1,0.042598240077495575,same_structural_group,Different composition components within the same named structural group.,0.0,0.11,0.0,0.12596481820629613,0.0,0.0,0.0,0.0363,0.0,0.006298240910314806,0.0,0.0
4,3601,2,0.051600001752376556,anion_group_analogue,Same cations and residual anions with substituted oxyanion groups.,0.12,0.0,0.0,0.0,0.0,0.0,0.0516,0.0,0.0,0.0,0.0,0.0
4,901,3,0.066600002348423,anion_group_analogue,Same cations and residual anions with substituted oxyanion groups.,0.12,0.0,0.0,0.0,0.0,0.75,0.0516,0.0,0.0,0.0,0.0,0.015
4,3617,4,0.10289999842643738,multiple_substitutions,More than one compositional component differs materially.,0.12,0.11,0.0,0.0,0.0,0.75,0.0516,0.0363,0.0,0.0,0.0,0.015
4,5286,5,0.11159271746873856,multiple_substitutions,More than one compositional component differs materially.,0.12,0.11,0.0,0.17385441948769073,0.0,0.75,0.0516,0.0363,0.0,0.008692720974384538,0.0,0.015
4,3461,6,0.11866691708564758,multiple_substitutions,More than one compositional component differs materially.,0.12,0.11,0.0,0.21533827903669653,0.0,1.0,0.0516,0.0363,0.0,0.010766913951834827,0.0,0.02
4,2441,7,0.178048238158226,multiple_substitutions,More than one compositional component differs materially.,0.0,0.475,0.0,0.12596481820629613,0.0,0.75,0.0,0.15675,0.0,0.006298240910314806,0.0,0.015
4,3952,8,0.1825169175863266,multiple_substitutions,More than one compositional component differs materially.,0.0,0.475,0.0,0.21533827903669653,0.0,0.75,0.0,0.15675,0.0,0.010766913951834827,0.0,0.015
4,3609,9,0.18434648215770721,multiple_substitutions,More than one compositional component differs materially.,0.0,0.475,0.0,0.2519296364125923,0.0,0.75,0.0,0.15675,0.0,0.012596481820629616,0.0,0.015
4,3635,10,0.18434648215770721,multiple_substitutions,More than one compositional component differs materially.,0.0,0.475,0.0,0.2519296364125923,0.0,0.75,0.0,0.15675,0.0,0.012596481820629616,0.0,0.015
5,2487,1,0.06566666811704636,extra_anion_analogue,Same cation and oxyanion framework with residual-anion substitution.,0.0,0.0,0.42222222222222217,0.0,0.0,0.75,0.0,0.0,0.05066666666666666,0.0,0.0,0.015
5,4793,2,0.1910666674375534,coupled_substitution,Coordinated cation and residual-anion substitutions in one anion framework.,0.0,0.38,0.42222222222222217,0.0,0.0,0.75,0.0,0.1254,0.05066666666666666,0.0,0.0,0.015
5,515,3,0.1929333359003067,coupled_substitution,Coordinated cation and residual-anion substitutions in one anion framework.,0.0,0.52,0.0527777777777778,0.0,0.0,0.75,0.0,0.1716,0.006333333333333336,0.0,0.0,0.015
5,3100,4,0.1929333359003067,coupled_substitution,Coordinated cation and residual-anion substitutions in one anion framework.,0.0,0.52,0.0527777777777778,0.0,0.0,0.75,0.0,0.1716,0.006333333333333336,0.0,0.0,0.015
5,4227,5,0.1929333359003067,coupled_substitution,Coordinated cation and residual-anion substitutions in one anion framework.,0.0,0.52,0.0527777777777778,0.0,0.0,0.75,0.0,0.1716,0.006333333333333336,0.0,0.0,0.015
5,6075,6,0.1954692304134369,coupled_substitution,Coordinated cation and residual-anion substitutions in one anion framework.,0.0,0.5238461538461539,0.06333333333333331,0.0,0.0,0.75,0.0,0.17286923076923078,0.007599999999999997,0.0,0.0,0.015
5,4574,7,0.19906651973724365,coupled_substitution,Coordinated cation and residual-anion substitutions in one anion framework.,0.0,0.5166019417475728,0.11323232323232321,0.0,0.0,0.75,0.0,0.17047864077669903,0.013587878787878784,0.0,0.0,0.015
5,1380,8,0.2016238123178482,coupled_substitution,Coordinated cation and residual-anion substitutions in one anion framework.,0.0,0.5271428571428571,0.10555555555555549,0.0,0.0,0.75,0.0,0.17395714285714287,0.012666666666666658,0.0,0.0,0.015
5,648,9,0.20691010355949402,coupled_substitution,Coordinated cation and residual-anion substitutions in one anion framework.,0.0,0.5403703703703703,0.11323232323232321,0.0,0.0,0.75,0.0,0.1783222222222222,0.013587878787878784,0.0,0.0,0.015
5,686,10,0.2081666737794876,distant_analogue,No more specific rule applies at the selected neighbourhood scale.,0.0,0.57,0.042222222222222175,0.0,0.0,0.75,0.0,0.1881,0.005066666666666661,0.0,0.0,0.015
6,6204,1,0.0908999964594841,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.22999999999999998,0.0,0.0,0.0,0.75,0.0,0.0759,0.0,0.0,0.0,0.015
6,1925,2,0.101517453789711,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.26217409766454347,0.0,0.0,0.0,0.75,0.0,0.08651745222929935,0.0,0.0,0.0,0.015
6,3171,3,0.13459749519824982,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.36241666666666666,0.0,0.0,0.0,0.75,0.0,0.11959750000000001,0.0,0.0,0.0,0.015
6,1489,4,0.14464695751667023,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.39286956521739125,0.0,0.0,0.0,0.75,0.0,0.12964695652173913,0.0,0.0,0.0,0.015
6,865,5,0.14876000583171844,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.40533333333333327,0.0,0.0,0.0,0.75,0.0,0.13376,0.0,0.0,0.0,0.015
6,1208,6,0.15095999836921692,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.4119999999999999,0.0,0.0,0.0,0.75,0.0,0.13595999999999997,0.0,0.0,0.0,0.015
6,2612,7,0.15141138434410095,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.41336781609195405,0.0,0.0,0.0,0.75,0.0,0.13641137931034483,0.0,0.0,0.0,0.015
6,2062,8,0.15141138434410095,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.41336781609195405,0.0,0.0,0.0,0.75,0.0,0.13641137931034483,0.0,0.0,0.0,0.015
6,6047,9,0.15491999685764313,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.42399999999999993,0.0,0.0,0.0,0.75,0.0,0.13992,0.0,0.0,0.0,0.015
6,6004,10,0.15595999360084534,coupled_substitution,Coordinated cation and residual-anion substitutions in one anion framework.,0.0,0.40533333333333327,0.06,0.0,0.0,0.75,0.0,0.13376,0.0072,0.0,0.0,0.015
7,3913,1,0.04478571563959122,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.1357142857142857,0.0,0.0,0.0,0.0,0.0,0.04478571428571428,0.0,0.0,0.0,0.0
7,3066,2,0.09749999642372131,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.24999999999999994,0.0,0.0,0.0,0.75,0.0,0.08249999999999999,0.0,0.0,0.0,0.015
7,2509,3,0.1363999992609024,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.35272727272727267,0.0,0.0,0.0,1.0,0.0,0.11639999999999999,0.0,0.0,0.0,0.02
7,2508,4,0.1614285707473755,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.4285714285714285,0.0,0.0,0.0,1.0,0.0,0.1414285714285714,0.0,0.0,0.0,0.02
7,2768,5,0.17675000429153442,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.475,0.0,0.0,0.0,1.0,0.0,0.15675,0.0,0.0,0.0,0.02
7,607,6,0.1882999986410141,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.5099999999999999,0.0,0.0,0.0,1.0,0.0,0.16829999999999998,0.0,0.0,0.0,0.02
7,4088,7,0.18877142667770386,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.5114285714285715,0.0,0.0,0.0,1.0,0.0,0.1687714285714286,0.0,0.0,0.0,0.02
7,5172,8,0.19040000438690186,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.5163636363636362,0.0,0.0,0.0,1.0,0.0,0.17039999999999997,0.0,0.0,0.0,0.02
7,2665,9,0.19040000438690186,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.5163636363636362,0.0,0.0,0.0,1.0,0.0,0.17039999999999997,0.0,0.0,0.0,0.02
7,3408,10,0.1974666714668274,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.5377777777777777,0.0,0.0,0.0,1.0,0.0,0.17746666666666663,0.0,0.0,0.0,0.02
8,5828,1,0.11949999630451202,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.31666666666666665,0.0,0.0,0.0,0.75,0.0,0.1045,0.0,0.0,0.0,0.015
8,1031,2,0.1263503134250641,multiple_substitutions,More than one compositional component differs materially.,0.0,0.23399999999999999,0.0,0.0,0.6826061944859854,0.75,0.0,0.07722,0.0,0.0,0.03413030972429927,0.015
8,1531,3,0.12798690795898438,multiple_substitutions,More than one compositional component differs materially.,0.0,0.23399999999999999,0.0,0.7153382790366967,0.0,0.75,0.0,0.07722,0.0,0.03576691395183484,0.0,0.015
8,4320,4,0.13711722195148468,multiple_substitutions,More than one compositional component differs materially.,0.0,0.23399999999999999,0.0,0.21533827903669653,0.6826061944859854,0.75,0.0,0.07722,0.0,0.010766913951834827,0.03413030972429927,0.015
8,639,5,0.1437000036239624,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.39,0.0,0.0,0.0,0.75,0.0,0.1287,0.0,0.0,0.0,0.015
8,3692,6,0.1445000022649765,multiple_substitutions,More than one compositional component differs materially.,0.0,0.31666666666666665,0.0,0.5,0.0,0.75,0.0,0.1045,0.0,0.025,0.0,0.015
8,1988,7,0.1473320722579956,compositional_subset,One parsed formula feature set is a strict subset of the other.,0.0,0.31666666666666665,0.0,0.5566413762796892,0.0,0.75,0.0,0.1045,0.0,0.027832068813984465,0.0,0.015
8,4002,8,0.1552669107913971,multiple_substitutions,More than one compositional component differs materially.,0.0,0.31666666666666665,0.0,0.21533827903669653,0.5,0.75,0.0,0.1045,0.0,0.010766913951834827,0.025,0.015
8,3770,9,0.15936516225337982,compositional_subset,One parsed formula feature set is a strict subset of the other.,0.0,0.3166666666666666,0.19,0.3413030972429927,0.0,0.75,0.0,0.10449999999999998,0.0228,0.017065154862149635,0.0,0.015
8,5704,10,0.16506515443325043,multiple_substitutions,More than one compositional component differs materially.,0.0,0.05757575757575757,0.95,0.3413030972429927,0.0,0.75,0.0,0.019,0.11399999999999999,0.017065154862149635,0.0,0.015
9,49,1,0.007199999876320362,extra_anion_analogue,Same cation and oxyanion framework with residual-anion substitution.,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0072,0.0,0.0,0.0
9,3899,2,0.029400000348687172,extra_anion_analogue,Same cation and oxyanion framework with residual-anion substitution.,0.0,0.0,0.12,0.0,0.0,0.75,0.0,0.0,0.0144,0.0,0.0,0.015
9,6127,3,0.02979999966919422,extra_anion_analogue,Same cation and oxyanion framework with residual-anion substitution.,0.0,0.0,0.165,0.0,0.0,0.5,0.0,0.0,0.0198,0.0,0.0,0.01
9,5202,4,0.0438285730779171,extra_anion_analogue,Same cation and oxyanion framework with residual-anion substitution.,0.0,0.0,0.19857142857142857,0.0,0.0,1.0,0.0,0.0,0.023828571428571428,0.0,0.0,0.02
9,6035,5,0.05169999971985817,extra_anion_analogue,Same cation and oxyanion framework with residual-anion substitution.,0.0,0.0,0.34750000000000003,0.0,0.0,0.5,0.0,0.0,0.0417,0.0,0.0,0.01
9,4570,6,0.056699998676776886,extra_anion_analogue,Same cation and oxyanion framework with residual-anion substitution.,0.0,0.0,0.34750000000000003,0.0,0.0,0.75,0.0,0.0,0.0417,0.0,0.0,0.015
9,78,7,0.05963333323597908,compositional_subset,One parsed formula feature set is a strict subset of the other.,0.0,0.10555555555555554,0.039999999999999994,0.0,0.0,1.0,0.0,0.03483333333333333,0.004799999999999999,0.0,0.0,0.02
9,6055,8,0.06171000003814697,compositional_subset,One parsed formula feature set is a strict subset of the other.,0.0,0.127,0.039999999999999994,0.0,0.0,0.75,0.0,0.04191,0.004799999999999999,0.0,0.0,0.015
9,376,9,0.06319278478622437,coupled_substitution,Coordinated cation and residual-anion substitutions in one anion framework.,0.0,0.053125,0.21384615384615388,0.0,0.0,1.0,0.0,0.01753125,0.025661538461538465,0.0,0.0,0.02
9,271,10,0.06656666845083237,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.1411111111111111,0.0,0.0,0.0,1.0,0.0,0.046566666666666666,0.0,0.0,0.0,0.02
10,5737,1,0.02449999935925007,extra_anion_analogue,Same cation and oxyanion framework with residual-anion substitution.,0.0,0.0,0.07916666666666665,0.0,0.0,0.75,0.0,0.0,0.009499999999999998,0.0,0.0,0.015
10,3458,2,0.030346153303980827,extra_anion_analogue,Same cation and oxyanion framework with residual-anion substitution.,0.0,0.0,0.12788461538461535,0.0,0.0,0.75,0.0,0.0,0.015346153846153841,0.0,0.0,0.015
10,109,3,0.03054545447230339,extra_anion_analogue,Same cation and oxyanion framework with residual-anion substitution.,0.0,0.0,0.12954545454545452,0.0,0.0,0.75,0.0,0.0,0.015545454545454541,0.0,0.0,0.015
10,2190,4,0.03831818327307701,extra_anion_analogue,Same cation and oxyanion framework with residual-anion substitution.,0.0,0.0,0.19431818181818178,0.0,0.0,0.75,0.0,0.0,0.023318181818181814,0.0,0.0,0.015
10,2893,5,0.040909089148044586,extra_anion_analogue,Same cation and oxyanion framework with residual-anion substitution.,0.0,0.0,0.21590909090909088,0.0,0.0,0.75,0.0,0.0,0.025909090909090906,0.0,0.0,0.015
10,5548,6,0.04156515374779701,multiple_substitutions,More than one compositional component differs materially.,0.0,0.0,0.07916666666666665,0.3413030972429927,0.0,0.75,0.0,0.0,0.009499999999999998,0.017065154862149635,0.0,0.015
10,1820,7,0.04569230601191521,extra_anion_analogue,Same cation and oxyanion framework with residual-anion substitution.,0.0,0.0,0.25576923076923075,0.0,0.0,0.75,0.0,0.0,0.03069230769230769,0.0,0.0,0.015
10,3176,8,0.05359090864658356,extra_anion_analogue,Same cation and oxyanion framework with residual-anion substitution.,0.0,0.0,0.32159090909090904,0.0,0.0,0.75,0.0,0.0,0.038590909090909085,0.0,0.0,0.015
10,5736,9,0.05700000002980232,extra_anion_analogue,Same cation and oxyanion framework with residual-anion substitution.,0.0,0.0,0.35,0.0,0.0,0.75,0.0,0.0,0.041999999999999996,0.0,0.0,0.015
10,2392,10,0.057750001549720764,extra_anion_analogue,Same cation and oxyanion framework with residual-anion substitution.,0.0,0.0,0.35624999999999996,0.0,0.0,0.75,0.0,0.0,0.042749999999999996,0.0,0.0,0.015
11,1787,1,0.01979999989271164,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0198,0.0,0.0,0.0,0.0
11,5563,2,0.02969999983906746,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0297,0.0,0.0,0.0,0.0
11,1515,3,0.07012499868869781,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.2125,0.0,0.0,0.0,0.0,0.0,0.070125,0.0,0.0,0.0,0.0
11,4371,4,0.08512499928474426,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.2125,0.0,0.0,0.0,0.75,0.0,0.070125,0.0,0.0,0.0,0.015
11,1794,5,0.08992499858140945,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.27249999999999996,0.0,0.0,0.0,0.0,0.0,0.08992499999999999,0.0,0.0,0.0,0.0
11,3967,6,0.09652499854564667,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.2925,0.0,0.0,0.0,0.0,0.0,0.096525,0.0,0.0,0.0,0.0
11,5056,7,0.09652499854564667,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.2925,0.0,0.0,0.0,0.0,0.0,0.096525,0.0,0.0,0.0,0.0
11,1174,8,0.09817499667406082,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.2974999999999999,0.0,0.0,0.0,0.0,0.0,0.09817499999999996,0.0,0.0,0.0,0.0
11,3970,9,0.09817499667406082,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.2974999999999999,0.0,0.0,0.0,0.0,0.0,0.09817499999999996,0.0,0.0,0.0,0.0
11,6007,10,0.09982500225305557,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.3025,0.0,0.0,0.0,0.0,0.0,0.099825,0.0,0.0,0.0,0.0
12,1779,1,0.019999999552965164,polymorph,Same parsed chemistry and formula water; differentiated by structure only.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02
12,3457,2,0.04639999940991402,extra_anion_analogue,Same cation and oxyanion framework with residual-anion substitution.,0.0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,0.0264,0.0,0.0,0.02
12,1950,3,0.04639999940991402,extra_anion_analogue,Same cation and oxyanion framework with residual-anion substitution.,0.0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,0.0264,0.0,0.0,0.02
12,2421,4,0.06560000032186508,coupled_substitution,Coordinated cation and residual-anion substitutions in one anion framework.,0.0,0.07333333333333333,0.22,0.0,0.0,0.75,0.0,0.024200000000000003,0.0264,0.0,0.0,0.015
12,1938,5,0.07259999960660934,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0726,0.0,0.0,0.0,0.0
12,5009,6,0.07259999960660934,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0726,0.0,0.0,0.0,0.0
12,3379,7,0.08259999752044678,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.22,0.0,0.0,0.0,0.5,0.0,0.0726,0.0,0.0,0.0,0.01
12,2104,8,0.08269999921321869,coupled_substitution,Coordinated cation and residual-anion substitutions in one anion framework.,0.0,0.11,0.22,0.0,0.0,1.0,0.0,0.0363,0.0264,0.0,0.0,0.02
12,4325,9,0.08269999921321869,coupled_substitution,Coordinated cation and residual-anion substitutions in one anion framework.,0.0,0.11,0.22,0.0,0.0,1.0,0.0,0.0363,0.0264,0.0,0.0,0.02
12,1235,10,0.09173999726772308,coupled_substitution,Coordinated cation and residual-anion substitutions in one anion framework.,0.0,0.198,0.22,0.0,0.0,0.0,0.0,0.06534000000000001,0.0264,0.0,0.0,0.0
13,6021,1,0.1579153835773468,cation_analogue,Same anion framework with cation substitution; valence evidence may be incomplete.,0.0,0.4330769230769231,0.0,0.0,0.0,0.75,0.0,0.1429153846153846,0.0,0.0,0.0,0.015
