source_index,target_index,neighbor_rank,distance
4962,3534,9,1.0328153257232437
4962,5129,10,1.0352537511261284
4963,5223,1,1.066258713195019
4963,2617,2,2.56442927778724
4963,2428,3,2.672361201324293
4963,5920,4,2.8040194158411293
4963,2409,5,2.8708276023465253
4963,4143,6,2.986271812589031
4963,5763,7,2.9934444333982215
4963,1073,8,2.9983687853613623
4963,4154,9,3.011618762127219
4963,4734,10,3.027703202284939
4964,505,1,0.07126033094166499
4964,5525,2,1.30444422436036
4964,2459,3,1.4425973542606323
4964,5010,4,1.498451690017062
4964,5244,5,1.605488488330355
4964,2221,6,1.7361533650721723
4964,6194,7,1.7454540256867737
4964,4714,8,1.9274514475589481
4964,5676,9,2.1490944017837608
4964,582,10,2.1490944017837608
4965,1005,1,0.8057471956126881
4965,4820,2,0.8421489639001165
4965,5325,3,0.9404887347826195
4965,966,4,0.9987787507217021
4965,1256,5,1.0364762784906543
4965,2695,6,1.0505910634497573
4965,5101,7,1.0683597272426975
4965,4323,8,1.0943431065493208
4965,3599,9,1.096268795067203
4965,745,10,1.106967599508388
4966,4055,1,0.615555621908268
4966,2350,2,0.7370828066132932
4966,4659,3,0.7397864544565166
4966,438,4,0.819707472076514
4966,1373,5,0.8415412397308916
4966,4563,6,0.8660549879257575
4966,961,7,1.0036712217235664
4966,4776,8,1.0040702618755264
4966,5997,9,1.0134834886454627
4966,5893,10,1.0158886642223675
4967,4530,1,0.6999501145876499
4967,5246,2,0.7850200818821608
4967,4948,3,0.797570572139834
4967,2292,4,0.8319021698959866
4967,3973,5,0.8517005642936794
4967,3108,6,0.870739661685519
4967,3018,7,0.8772310646351953
4967,3237,8,0.8804869551071632
4967,2357,9,0.8844923593085019
4967,1709,10,0.8847849047675588
4968,4994,1,1.1884475273728086
4968,4365,2,1.2135123097058333
4968,4545,3,1.2177895975223576
4968,419,4,1.3456982934975492
4968,3133,5,1.3456982934975492
4968,605,6,1.5818193292216631
4968,3849,7,1.6732828800042554
4968,2290,8,1.7359240470965083
4968,5159,9,1.7531790832020047
4968,358,10,1.7561424417748817
4969,6003,1,0.48236375467476733
4969,5874,2,0.5796612054764404
4969,5140,3,0.6087704263296609
4969,734,4,0.6139096376378324
4969,4642,5,0.6830704017660302
4969,1234,6,0.7010488498558195
4969,6030,7,0.7400874325598124
4969,968,8,0.7400874325598124
4969,995,9,0.8176222092346528
4969,3668,10,0.8452534541966051
4970,3932,1,0.6191546756295648
4970,853,2,0.7280750369947584
4970,6017,3,0.8037519021067299
4970,5909,4,0.8949838191371181
4970,2433,5,0.8976162050563113
4970,153,6,0.9460230606870513
4970,3870,7,0.9466621741777312
4970,3959,8,0.9555990719323675
4970,5583,9,0.9572122946784368
4970,2285,10,0.9586701676131927
4971,2308,1,0.9258043032516658
4971,2307,2,0.9378606878462763
4971,2374,3,0.9693002248061554
4971,1697,4,1.0398852911088865
4971,5795,5,1.1466759955867902
4971,3854,6,1.179692824074455
4971,5380,7,1.1804676182188203
4971,1097,8,1.1808838584761447
4971,1343,9,1.190894681896878
4971,2119,10,1.1917036369547938
4972,5984,1,0.013533167572691374
4972,3439,2,0.188121206345611
4972,3285,3,0.2700517764315529
4972,3991,4,0.37021327514023217
4972,2239,5,0.4705846833692894
4972,4399,6,0.5106562195583141
4972,3435,7,0.5205474802312151
4972,4133,8,0.5372549844872826
4972,3926,9,0.5929786967149543
4972,79,10,0.6249107261215772
4973,3801,1,0.0725562607616497
4973,1935,2,0.16984800740048878
4973,3193,3,0.25133783527414355
4973,4661,4,0.6652998845927981
4973,732,5,0.6906129873247147
4973,1003,6,0.6914761478806235
4973,2743,7,0.7801926057706681
4973,6165,8,0.849707279468805
4973,5841,9,0.8588705477926261
4973,4706,10,0.8605664401076835
4974,4864,1,1.3731663215672802
4974,3707,2,1.6987626834946834
4974,2589,3,2.0007783042826954
4974,3473,4,2.1649448215101073
4974,5926,5,2.3140298585125407
4974,419,6,2.3202129776792346
4974,3133,7,2.3202129776792346
4974,4989,8,2.388506490922715
4974,2781,9,2.590515137767127
4974,5793,10,2.5934199778195683
4975,3942,1,0.051863053644582935
4975,5049,2,0.6223029867903882
4975,2042,3,0.7501115562855102
4975,1703,4,0.753954047873041
4975,2973,5,0.8697676366064424
4975,304,6,0.9045010841299455
4975,3671,7,0.9449543973947303
4975,2005,8,0.9619758262140067
4975,4988,9,0.9641513473098513
4975,1150,10,1.0164357168622098
4976,3274,1,0.6894042565450572
4976,3154,2,0.8938992567210857
4976,3824,3,1.052168493923744
4976,5221,4,1.149648944123277
4976,3293,5,1.198428320886832
4976,1801,6,1.2455891009285704
4976,4395,7,1.3163465385993716
4976,1213,8,1.3280942323045906
4976,3140,9,1.3440246216719167
4976,4364,10,1.3498393384361875
4977,4312,1,0.1915795582853991
4977,3641,2,0.1928653430125448
4977,3507,3,0.2547886560410047
4977,5531,4,0.356893655970322
4977,3639,5,0.35751133761161175
4977,5782,6,0.3718013936923354
4977,5784,7,0.3888913511222017
4977,3135,8,0.42852543327941833
4977,3621,9,0.4323917942731023
4977,919,10,0.48003645831464087
4978,5975,1,0.30189657475711457
4978,5842,2,0.3019951613260041
4978,3867,3,0.3423926235599957
4978,771,4,0.43314255206478175
4978,1475,5,0.724059228010079
4978,2801,6,0.7335692209640098
4978,2485,7,0.8696415553049348
4978,955,8,0.9905370925461523
4978,4626,9,0.9956035541070255
4978,2655,10,1.0802697333725586
4979,485,1,0.7126694197864802
4979,2529,2,0.7985392360515424
4979,3626,3,0.8194750688423438
4979,5079,4,0.8774304180411672
4979,4036,5,0.8927492465972858
4979,4035,6,0.8933896506039329
4979,4037,7,0.9060578168627624
4979,3495,8,0.9061688736727073
4979,4561,9,0.9085786329157601
4979,3636,10,0.9202505642676366
4980,3648,1,0.8740864657569117
4980,5113,2,0.8913837605180772
4980,1167,3,0.8982292731807657
4980,2182,4,0.912689345363332
4980,4322,5,0.9394739979238255
4980,700,6,0.9506729617660739
4980,2559,7,0.9712076120958285
4980,4324,8,0.9825915907233473
4980,4082,9,0.9905596440672128
4980,6070,10,1.0940805851498963
4981,3233,1,0.5290015763740017
4981,5366,2,0.5893111221918361
4981,5918,3,0.6237360022486532
4981,4911,4,0.8199673851824488
4981,3254,5,0.8330985946953704
4981,1151,6,0.8360839955772073
4981,3939,7,0.8361394174980185
4981,2070,8,0.8703116321725558
4981,5778,9,0.8717324002698854
4981,5988,10,0.9077901446368871
4982,5985,1,0.17476831327581027
4982,5988,2,0.6423974560337465
4982,756,3,0.6583321517379532
4982,3406,4,0.7883077774380713
4982,1903,5,0.788586181349693
4982,4405,6,0.8246552182089872
4982,5287,7,0.8629865822832744
4982,654,8,0.8720218906899235
4982,5000,9,0.8776900265886215
4982,3312,10,0.8815597218192266
4983,5653,1,0.15161854228237476
4983,1468,2,0.25888418934441526
4983,1896,3,0.296095315574571
4983,934,4,0.3070364719605209
4983,1906,5,0.3109779403203957
4983,17,6,0.318215512240843
4983,1899,7,0.3186279462400207
4983,4553,8,0.324420387020883
4983,4151,9,0.3313293237994587
4983,3270,10,0.37927594255200187
4984,2838,1,0.06470534137110952
4984,1520,2,0.5134559778540364
4984,5598,3,0.6249609653200049
4984,5745,4,0.6309756044843636
4984,2457,5,0.7093820548180269
4984,2874,6,0.7106661268753504
4984,3769,7,0.7848659498197107
4984,2763,8,0.7929765723232519
4984,1477,9,0.8052301114768856
4984,2583,10,0.9234248579722963
4985,4089,1,0.37737668170700944
4985,3940,2,0.7304391564889654
4985,2236,3,0.7304391564889654
4985,3903,4,0.7304391564889654
4985,4086,5,0.8014254555091012
4985,3509,6,0.8014254555091012
4985,4348,7,0.8293565295227197
4985,101,8,0.8587558325923772
4985,454,9,0.8587558325924103
4985,6218,10,0.9174420858106984
4986,4065,1,0.4301742642471288
4986,536,2,0.5326122195757291
4986,3448,3,0.8955326197731229
4986,58,4,0.8978633264549462
4986,4761,5,0.9074189309618067
4986,4705,6,0.9627087434200062
4986,705,7,0.9875957835863548
4986,5530,8,0.9998324257768788
4986,403,9,1.0207047570121623
4986,2940,10,1.0235144884848468
4987,3238,1,0.9904777799570536
4987,1036,2,1.1126296216195763
4987,5501,3,1.1162414098057818
4987,2552,4,1.1199943574549647
4987,3755,5,1.1209461438561323
4987,5357,6,1.147920400850347
4987,2709,7,1.1509186430676916
4987,905,8,1.151506314109979
4987,3656,9,1.2394374138288435
4987,182,10,1.2610562819439604
4988,3671,1,0.2904757728909882
4988,3698,2,0.6636233220007164
4988,5049,3,0.7148310195273427
4988,1150,4,0.7561538146146703
4988,2943,5,0.7569372188713855
4988,304,6,0.8176947531886676
4988,1025,7,0.8355082187345849
4988,1551,8,0.8456109156512935
4988,1703,9,0.8866411661507306
4988,2085,10,0.8872184638202403
4989,1333,1,1.5565681488959249
4989,3707,2,1.5860991738929742
4989,5926,3,1.6243829581370264
4989,2781,4,1.6299015215843156
4989,5793,5,1.633906893209491
4989,1417,6,1.6358016629654972
4989,3473,7,1.641026361575152
4989,1523,8,1.6458867298791142
4989,3063,9,1.6595885017441983
4989,4475,10,1.7069079580320852
4990,355,1,0.5760180044570189
4990,3288,2,0.9778282943569666
4990,1336,3,0.994120005538038
4990,845,4,1.006742070032977
4990,6098,5,1.061272698347986
4990,2696,6,1.0845187079635006
4990,2760,7,1.0885107329016068
4990,4357,8,1.0919549448875459
4990,1106,9,1.0919549448875459
4990,2219,10,1.1123307040816195
4991,2389,1,0.07851941867443726
4991,2247,2,0.6898214127734971
4991,3850,3,0.8106790099398091
4991,6020,4,0.8772262692350934
4991,5183,5,1.0031095544855921
4991,3236,6,1.013107207348359
4991,1370,7,1.20932928533849
4991,2847,8,1.2093510762798994
4991,1823,9,1.222657801544139
4991,4109,10,1.2778957886319018
4992,3189,1,0.6003657140321172
4992,2910,2,0.6663833559741849
4992,4430,3,0.7782093805808591
4992,3305,4,0.7816589519923886
4992,1541,5,0.8368516737231314
4992,3107,6,0.8408620792279239
4992,3351,7,0.9222483299551002
4992,674,8,0.93613228319891
4992,2379,9,0.9443486582835461
4992,2229,10,0.9760015688625796
4993,2241,1,0.6973032612578193
4993,1450,2,0.8432382995953127
4993,3608,3,0.9000581296741588
4993,3069,4,0.9960509346163416
4993,490,5,1.0589215077837817
4993,5798,6,1.1174224481116777
4993,6121,7,1.1645133664368117
4993,1199,8,1.1973121960927593
4993,1116,9,1.2011757849762277
4993,5681,10,1.2084063144568713
4994,4365,1,0.10397708463731802
4994,4545,2,0.12158415785834499
4994,3849,3,0.7678575060805781
4994,4408,4,0.8854788996007247
4994,2290,5,0.8945870340191179
4994,5159,6,0.9006093468119065
4994,358,7,0.9028115356359907
4994,4968,8,1.1884475273728086
4994,4292,9,1.3000400873843434
4994,5882,10,1.5421575841219457
4995,6080,1,0.4437783298122369
4995,620,2,0.45355156767237215
4995,5524,3,0.6385977937276659
4995,1055,4,0.6626694600423866
4995,1301,5,0.8198803207871462
4995,4227,6,1.0505530176631581
4995,3100,7,1.0505530176631581
4995,6075,8,1.0701608276653904
4995,4759,9,1.0892597635793708
4995,4481,10,1.096473113463633
4996,2396,1,1.203599228250787
4996,5595,2,1.272313411850349
4996,2059,3,1.2882046394988682
4996,6074,4,1.2957432508905191
4996,3759,5,1.3022314358533258
4996,517,6,1.3031860495635512
4996,1583,7,1.3229261535088017
4996,161,8,1.3721783824582312
4996,3690,9,1.3803005035368543
4996,906,10,1.3912008563627936
4997,3253,1,0.062135578144231325
4997,722,2,0.07362881657767453
4997,2521,3,0.18677595264412492
4997,5978,4,0.3605988379625492
4997,2398,5,0.5770910938470232
4997,6205,6,0.5828955373730982
4997,372,7,0.9121004429974138
4997,4213,8,0.9237813242303773
4997,4024,9,0.924042937844778
4997,4331,10,0.9249988761360709
4998,6108,1,0.6099049931097783
4998,4236,2,0.6166087860602414
4998,2537,3,0.7980334319586039
4998,1497,4,0.8534667589674343
4998,6058,5,0.8649291504790191
4998,5894,6,0.9381372463084765
4998,4188,7,0.9465088336202582
4998,5650,8,0.9869839001460068
4998,5816,9,1.0151340240775815
4998,6107,10,1.0278316688454445
4999,3959,1,0.5374715508260561
4999,2479,2,0.6494576113861278
4999,3876,3,0.7055356200239135
4999,2648,4,0.7082773604367251
4999,2492,5,0.7276754431078116
4999,6183,6,0.7286463063613982
4999,2089,7,0.7286463063613982
4999,3870,8,0.728979336983973
4999,498,9,0.7322861479174092
4999,153,10,0.7346957505445568
5000,5287,1,0.1599810662934705
5000,6065,2,0.543282643791866
5000,4707,3,0.5712002116868418
5000,5788,4,0.5712002116868418
5000,1562,5,0.5911490518294004
5000,5107,6,0.6704684972772519
5000,3233,7,0.6891693875955398
5000,4405,8,0.8330985946953534
5000,5985,9,0.8465969229140915
5000,4982,10,0.8776900265886215
5001,1923,1,0.7820345029239948
5001,462,2,0.8011748111473244
5001,5685,3,0.8140615180953165
5001,5943,4,0.8889082093210156
5001,1407,5,0.8992873921817311
5001,2390,6,0.93095413746876
5001,111,7,1.0328616042506713
5001,4751,8,1.105467395725154
5001,2053,9,1.1095621389935921
5001,2925,10,1.1371465922763833
5002,3007,1,0.4369964535722773
5002,3119,2,0.48856438301321264
5002,615,3,0.5224036518427595
5002,1581,4,0.7158845911611653
5002,4469,5,0.8424174369284748
5002,2330,6,0.8435313542532779
5002,3784,7,0.8460361738332298
5002,2693,8,0.8478095962977438
5002,3513,9,0.8547279771229683
5002,3281,10,0.878980089413618
5003,3724,1,0.07731149921898854
5003,3812,2,0.5579796314668166
5003,4011,3,0.8184365038376443
5003,3506,4,0.8188192237491262
5003,4476,5,0.8188192237491262
5003,1631,6,0.8191340933999636
5003,4233,7,0.8212407654411062
5003,637,8,0.823489423851261
5003,20,9,0.8393508393132297
5003,4068,10,0.846653817725301
5004,3183,1,0.26857363432441744
5004,1169,2,0.42775586708407626
5004,4288,3,0.9202874995789705
5004,5955,4,0.9521027774247957
5004,1503,5,0.9600535280269948
5004,1270,6,0.981227132853117
5004,1056,7,1.1670922930588519
5004,622,8,1.1770574611273874
5004,6149,9,1.1770574611273874
5004,4913,10,1.2603673154151152
5005,4455,1,0.7770261994483533
5005,916,2,1.3132908475813667
5005,5730,3,1.3437129044675662
5005,983,4,1.365816753750094
5005,3737,5,1.4451511796576844
5005,3969,6,1.4536379201273786
5005,3687,7,1.4951848361500168
5005,956,8,1.4952257259889516
5005,4812,9,1.5173271490478066
5005,1798,10,1.5474195763609955
5006,3289,1,0.5078090563870044
5006,3696,2,0.868306418058498
5006,950,3,1.2403400867658179
5006,4266,4,1.2848371920961477
5006,6024,5,1.290189055695214
5006,3137,6,1.4458828552272485
5006,24,7,1.4945738785420977
5006,1518,8,1.5188037646995205
5006,149,9,1.5259631385014332
5006,3841,10,1.5469184727269807
5007,2647,1,0.686368462244049
5007,3132,2,0.6918196525430291
5007,4248,3,0.7790544743413015
5007,3273,4,0.7886032730704798
5007,5924,5,0.8272280258405069
5007,4283,6,0.8762486490398796
5007,3667,7,0.8891730069369814
5007,3283,8,0.9120345170223628
5007,2928,9,0.9363821629243313
5007,2694,10,0.9503663020668534
5008,3860,1,0.4408880431676036
5008,3825,2,0.5910164904650201
5008,5440,3,0.5924688543172952
5008,166,4,0.593893550820986
5008,3378,5,0.6592680321489336
5008,3307,6,0.7593724908482926
5008,1817,7,0.8330996875418605
5008,4557,8,0.8454484043937901
5008,2749,9,0.8805952397283413
5008,3160,10,0.9034001858061526
5009,1938,1,0.2307188871240751
5009,3379,2,0.3217194113678032
5009,2891,3,0.4588071593101924
5009,1235,4,0.5187508638245532
5009,2635,5,0.5221205319625329
5009,3566,6,0.557968244022215
5009,3676,7,0.5682270889986788
5009,12,8,0.9187908487250454
5009,3031,9,1.0079473657997025
5009,5596,10,1.0381093398741978
5010,5525,1,1.272224701885066
5010,2459,2,1.272224701885066
5010,4714,3,1.468534323262748
5010,505,4,1.4899389383828472
5010,4964,5,1.498451690017062
5010,5244,6,1.5634727983648997
5010,2221,7,1.6719382463198462
5010,6194,8,1.6807892150748143
5010,582,9,1.688312606323014
5010,5676,10,1.688312606323014
5011,3572,1,0.153726919685397
5011,1485,2,0.565843285969678
5011,2023,3,0.6253431822513842
5011,4853,4,0.9436796128207068
5011,3856,5,0.9436796128207068
5011,3820,6,0.9459220473294797
5011,620,7,1.2092556386068058
5011,1568,8,1.2938702961627604
5011,4995,9,1.425341671398926
5011,4651,10,1.526063773043364
5012,1471,1,0.23169071734207994
5012,5040,2,0.561192303670287
5012,3744,3,0.6207104021574654
5012,394,4,0.6395948548794855
5012,1557,5,0.6481511115787383
5012,4580,6,0.6769925356690342
5012,793,7,0.6967913335162983
5012,321,8,0.7029088267546713
5012,1586,9,0.7075539476512982
5012,217,10,0.707648915401381
5013,2722,1,0.22250079397840528
5013,5047,2,0.4965510156749109
5013,4293,3,0.5364231433385327
5013,538,4,0.5766860637356013
5013,3450,5,0.5851609333347454
5013,2506,6,0.6472878694594936
5013,2415,7,0.6531250153020288
5013,316,8,0.6724330652082682
5013,533,9,0.6899536928750837
5013,542,10,0.7967547015802894
5014,2656,1,0.5072522288560389
5014,5938,2,0.6553780247842473
5014,3735,3,0.6554621838459803
5014,3606,4,0.6569552250902485
5014,5155,5,0.6916008193920221
5014,4415,6,0.7457692884751262
5014,5699,7,0.762024841104369
5014,2074,8,0.7891239072346039
5014,1590,9,0.8508437922723735
5014,4014,10,0.866799546319041
5015,1353,1,0.5518286750064374
5015,2926,2,0.6104114381683445
5015,4378,3,0.6215069247926086
5015,3614,4,0.6881935590863855
5015,6157,5,0.6907262300690845
5015,2633,6,0.6914325501440278
5015,3165,7,0.7001452851448913
5015,4222,8,0.7082690786537524
5015,3945,9,0.7194028344504155
5015,3281,10,0.7379322560457376
5016,3081,1,0.5339559908149134
5016,1242,2,0.6328665105033053
5016,2545,3,0.6725952876424017
5016,3785,4,0.7014076212285093
5016,1530,5,0.7079478886146143
5016,2228,6,0.7440453932691133
5016,2017,7,0.75844642320418
5016,4605,8,0.7679420866314148
5016,4943,9,0.7684982402711468
5016,6059,10,0.7965575601559418
5017,2164,1,0.03482277512643152
5017,1869,2,0.5447919518773927
5017,1849,3,0.5525220204691108
5017,3434,4,0.6684617727850649
5017,1171,5,0.7401481462340361
5017,4097,6,0.743095626158565
5017,1541,7,0.7536804632825281
5017,3919,8,0.7692821591146525
5017,132,9,0.7796214902664139
5017,3351,10,0.809356680847776
5018,5618,1,0.6697123600136112
5018,1229,2,0.6697123600136112
5018,3125,3,0.6949933609073214
5018,5269,4,0.7770261994495969
5018,1161,5,0.8384273692234722
5018,6045,6,0.8384273692234722
5018,5663,7,0.866453595574805
5018,3722,8,0.9957820145989835
5018,4234,9,1.036992284442111
5018,4636,10,1.0424900413598508
5019,3978,1,0.4733252252522149
5019,2867,2,1.3827132788640037
5019,6203,3,1.4617167480173001
5019,3682,4,1.4637855446060948
5019,713,5,1.4699764999766627
5019,2352,6,1.47302894689141
5019,233,7,1.5905336954242233
5019,1764,8,1.6158354575262153
5019,5667,9,1.6177651707085179
5019,5482,10,1.6386916250300672
5020,4704,1,0.6757030349653956
5020,6027,2,0.7302502785968743
5020,243,3,0.7307650294933157
5020,1391,4,0.7310741487414812
5020,4417,5,0.7322991377010666
5020,2243,6,0.7371293140518405
5020,587,7,0.7598929476865024
5020,820,8,0.7822355507185756
5020,1688,9,0.8079611141916186
5020,6167,10,0.8197420059183096
5021,1195,1,0.7315742423322567
5021,1750,2,0.877049401796141
5021,1769,3,0.8827340991351876
5021,5220,4,0.9069094027712878
5021,3329,5,0.9165021212170896
5021,1756,6,1.0088524338237947
5021,6178,7,1.0225501791425369
5021,2945,8,1.0814902886713844
5021,1461,9,1.091369588777593
5021,4917,10,1.1206360368205504
5022,5331,1,0.4683787410016479
5022,5446,2,0.8984888733300224
5022,1137,3,0.9422515438740842
5022,4813,4,0.9422515438740842
5022,5065,5,1.434272655569276
5022,2703,6,1.450039711621695
5022,3721,7,1.6451093823539933
5022,5675,8,1.6451093823539933
5022,1451,9,1.6546148390049968
5022,1104,10,1.655974774005122
5023,1310,1,0.217562139405534
5023,4300,2,0.23024402837237792
5023,3800,3,0.45898889583820657
5023,3228,4,0.49109603718020783
5023,3290,5,0.6024700441815286
5023,1266,6,0.6967788767027425
5023,1262,7,0.7112086996957857
5023,3381,8,0.7245811486891519
5023,1263,9,0.7465750186251332
5023,1130,10,0.7605215378625367
5024,2637,1,0.21756213940533806
5024,271,2,0.6766615976030018
5024,864,3,0.6806535488949271
5024,49,4,0.7049680324249193
5024,9,5,0.8680855548917924
5024,281,6,0.9019580823915484
5024,4302,7,0.9054407308523988
5024,4497,8,0.9054407308523988
5024,5289,9,0.9406914077301193
5024,5027,10,0.9447915479393703
5025,2721,1,0.12246633500041111
5025,5925,2,0.3367031514974343
5025,3290,3,0.3587955686115252
5025,1263,4,0.4181735522259937
5025,1266,5,0.4244365217415119
5025,1262,6,0.4429413183456876
5025,550,7,0.4827504085099189
5025,5829,8,0.5307615509841423
5025,3927,9,0.546223292889865
5025,1592,10,0.5865486278649008
5026,1998,1,0.8193948255539655
5026,3516,2,1.1048238498614997
5026,3101,3,1.1119789042099597
5026,3666,4,1.1462861208926014
5026,4740,5,1.2217958637284796
5026,5750,6,1.2266667246374394
5026,1575,7,1.2553166720064506
5026,3657,8,1.2899009707651419
5026,984,9,1.2938854497806787
5026,3680,10,1.3128527077990697
5027,1268,1,0.24197132318602219
5027,1667,2,0.44961425547505574
5027,377,3,0.5422079870756008
5027,5197,4,0.6508139496860922
5027,1267,5,0.7979245910898037
5027,3086,6,0.8860592873045801
5027,5289,7,0.8978511386139179
5027,1962,8,0.9100289318541921
5027,5024,9,0.9447915479393703
5027,2637,10,0.9455801929373372
5028,5235,1,0.2175621394052074
5028,4608,2,0.32878305948184666
5028,4607,3,0.32878305948184666
5028,4373,4,0.5058562186623226
5028,3899,5,0.514975905467612
5028,6055,6,0.5283911534669156
5028,1667,7,0.8585753461569857
5028,3086,8,0.8597892652869198
5028,377,9,0.8598139904092337
5028,271,10,0.8628511768328775
5029,3146,1,1.0102824315045478
5029,5904,2,1.0181881444516825
5029,4753,3,1.1541803489343827
5029,4686,4,1.2216883324756784
5029,6148,5,1.2263339385762768
5029,4699,6,1.231668101872272
5029,2332,7,1.2327244869776062
5029,266,8,1.245653292370978
5029,1492,9,1.2481007901538856
5029,3306,10,1.2547606209734918
5030,5826,1,0.19280976153957738
5030,827,2,0.32346065744982033
5030,2929,3,0.5008815286919218
5030,3811,4,0.5688554268522817
5030,3906,5,0.5733707847540355
5030,6224,6,0.6026171481328232
5030,4224,7,0.6560396010547872
5030,3033,8,0.6598149305756854
5030,2810,9,0.6787849829804918
5030,4868,10,0.6787849829804918
5031,1051,1,1.0034703521340704
5031,3909,2,1.8992647690599898
5031,4946,3,1.9390361390555513
5031,3726,4,2.0020732478850736
5031,5742,5,2.003139811405987
5031,1874,6,2.036867486790776
5031,3112,7,2.04842022088881
5031,4245,8,2.1281279387213226
5031,837,9,2.300518098649256
5031,2654,10,2.3041203405338724
5032,3772,1,0.870707125800683
5032,4322,2,0.9795624091347291
5032,2182,3,0.9947988942662019
5032,3648,4,1.066447533279942
5032,700,5,1.068191596631095
5032,2559,6,1.0687845196884893
5032,4324,7,1.081028119515419
5032,1167,8,1.0824099654920751
5032,5335,9,1.110685203009838
5032,4597,10,1.1223880054215343
5033,1976,1,0.6111016025317578
5033,5857,2,1.0375607159506954
5033,1433,3,1.0668499791566182
5033,366,4,1.0748584180057779
5033,2590,5,1.1130582040438768
5033,4911,6,1.146377705132268
5033,1562,7,1.1568961751917535
5033,3633,8,1.1976540970109206
5033,901,9,1.2126936103871593
5033,3638,10,1.212961086136511
5034,5929,1,0.5961549272924896
5034,3160,2,0.8082619657272375
5034,5169,3,0.8549624076620678
5034,778,4,0.8574182891012309
5034,2002,5,0.9541681642554231
5034,2932,6,0.956233393768902
5034,5814,7,1.0017401339865855
5034,4016,8,1.0236979956163221
5034,1626,9,1.0486801915756199
5034,2915,10,1.0723402489192233
5035,1061,1,0.053393622386964344
5035,4478,2,0.07216857061613766
5035,5661,3,0.11497150391052754
5035,2343,4,0.15119239412772248
5035,1637,5,0.17568606120651445
5035,3480,6,0.18060258120789674
5035,1090,7,0.23083683396303997
5035,4830,8,0.2440224846580985
5035,4310,9,0.24557998430796163
5035,3710,10,0.2475455485833829
5036,1226,1,0.10100579126024663
5036,1371,2,0.11990846099242565
5036,1325,3,1.021357805491959
5036,1324,4,1.0214189440352999
5036,3995,5,1.0442072626446317
5036,3428,6,1.0753751352575367
5036,2793,7,1.092744689702077
5036,1516,8,1.092744689702077
5036,898,9,1.0939615386316013
5036,2538,10,1.3625249216395905
5037,1271,1,0.15560746008510382
5037,4811,2,0.44450341694271744
5037,4115,3,0.4788414288824572
5037,5551,4,0.5075563997786177
5037,3089,5,0.6038153990430866
5037,4637,6,0.6298912249966443
5037,5218,7,0.6818173684876904
5037,4666,8,0.6958445641273571
5037,687,9,0.7788730496887746
5037,197,10,0.7814788511752484
5038,5756,1,0.8175936196612806
5038,4918,2,0.9841349021119171
5038,948,3,1.062853716942026
5038,4080,4,1.1250923449524142
5038,2839,5,1.1273224172282843
5038,385,6,1.1578215833688372
5038,1113,7,1.3050820865046011
5038,5250,8,1.3119681445923725
5038,5257,9,1.33865850345645
5038,5252,10,1.3494755286122266
5039,37,1,0.3968985192798624
5039,702,2,0.5043368721639774
5039,1904,3,0.5787296735517139
5039,2015,4,0.5805878189531477
5039,6032,5,0.7560845149874971
5039,516,6,0.8301805360415387
5039,1577,7,0.8356164505288121
5039,3981,8,0.8551153177490785
5039,2085,9,0.8572377605505328
5039,4404,10,0.950813192280981
5040,5012,1,0.561192303670287
5040,1471,2,0.5932209682141035
5040,1557,3,0.6125701255217588
5040,3602,4,0.7249654498558603
5040,394,5,0.8270043771664349
5040,331,6,0.8794752549640664
5040,2806,7,0.8883478032144002
5040,1928,8,0.8996804607949894
5040,2731,9,0.9004215035661635
5040,5520,10,0.9093097307879103
5041,5546,1,0.05602514823590966
5041,5714,2,0.5147786273642444
5041,6101,3,0.5340071095567712
5041,860,4,0.6140197166421395
5041,1634,5,0.6379170728927542
5041,5573,6,0.6847580682857762
5041,5537,7,0.7233673051427747
5041,1617,8,0.752783557409484
5041,3038,9,0.7919509381546092
5041,1033,10,0.8301900045799658
5042,1635,1,0.502300578565415
5042,2468,2,0.7056341345867448
5042,453,3,0.8489432699558908
5042,5518,4,0.9191890014574501
5042,4742,5,0.9782995648735315
5042,6085,6,1.0161715168137164
5042,6118,7,1.0222313875891396
5042,716,8,1.049041028405899
5042,717,9,1.0496276798547015
5042,3256,10,1.069793640871068
5043,5404,1,0.13753285783393301
5043,3108,2,0.4612377520651065
5043,3018,3,0.47619058985036355
5043,3017,4,0.5250007225210601
5043,3483,5,0.5309085167352542
5043,3220,6,0.5486546876035439
5043,3425,7,0.6073708946137087
5043,3883,8,0.635376142458897
5043,3848,9,0.675608330701138
5043,3973,10,0.732813034266622
5044,4750,1,0.48862638815912424
5044,5337,2,0.5863137039776187
5044,3257,3,0.6588683328732933
5044,1877,4,0.6711243519238026
5044,2857,5,0.6942729005568796
5044,3377,6,0.7463436428350113
5044,4917,7,0.7907470990530748
5044,2729,8,0.8004148984245586
5044,3021,9,0.8015307771745439
5044,1434,10,0.8044103489089734
5045,2072,1,0.8336189660635975
5045,1472,2,0.8336189660635975
5045,2477,3,1.1792844097194761
5045,861,4,1.3178854476466566
5045,5149,5,1.4198799024371171
5045,5858,6,1.4433975704497506
5045,1101,7,1.4736963218968704
5045,2309,8,1.4840308048439625
5045,88,9,1.4846125121262943
5045,3861,10,1.518555737438382
5046,5869,1,0.31078555477250347
5046,158,2,0.33330078852574097
5046,2037,3,0.6345190561968387
5046,5553,4,1.0730814170628984
